TransactionID,CustomerID,ProductID,Quantity,UnitPrice,Discount,Region,PaymentMethod,InvoiceDate,Year,Month,Weekday,TotalSales,EffectivePrice
10245,1744,356,6,70.44,0.02,Port Harcourt,Cash,2024-10-18,2024,10,Friday,414.18719999999996,69.0312
10246,1258,356,7,358.39,0.15,Port Harcourt,Transfer,2023-01-19,2023,1,Thursday,2132.4205,304.63149999999996
10247,1358,297,4,220.54,0.02,Port Harcourt,Card,2024-02-29,2024,2,Thursday,864.5168,216.1292
10248,1709,355,1,150.85,0.22,Lagos,POS,2023-02-27,2023,2,Monday,117.663,117.663
10249,1455,278,8,29.76,0.16,Kano,Cash,2024-02-27,2024,2,Tuesday,199.9872,24.9984
10250,1410,323,4,246.19,0.29,Port Harcourt,Card,2024-07-01,2024,7,Monday,699.1795999999999,174.79489999999998
10251,1648,371,3,180.94,0.05,Port Harcourt,Cash,2024-12-23,2024,12,Monday,515.679,171.893
10252,1317,203,7,129.5,0.18,Kano,Card,2024-10-21,2024,10,Monday,743.33,106.19000000000001
10253,1676,289,2,348.86,0.06,Lagos,Card,2023-04-12,2023,4,Wednesday,655.8568,327.9284
10254,1224,303,8,385.9,0.18,Kano,Card,2023-03-17,2023,3,Friday,2531.504,316.438
10255,1818,336,6,126.17,0.22,Lagos,Cash,2024-08-02,2024,8,Friday,590.4756,98.4126
10256,1233,318,7,250.315,0.22,Port Harcourt,Cash,2023-03-07,2023,3,Tuesday,1366.7199,195.2457
10257,1683,332,5,250.315,0.24,Abuja,POS,2023-05-31,2023,5,Wednesday,951.1970000000001,190.2394
10258,1663,255,9,9.93,0.26,Abuja,Card,2024-03-12,2024,3,Tuesday,66.13380000000001,7.348199999999999
10259,1974,295,5,468.87,0.02,Port Harcourt,Cash,2023-03-09,2023,3,Thursday,2297.4629999999997,459.4926
10260,1826,377,5,315.67,0.1,Kano,Cash,2023-08-23,2023,8,Wednesday,1420.515,284.103
10261,1373,274,3,250.315,0.21,Lagos,POS,2024-12-15,2024,12,Sunday,593.24655,197.74885
10262,1671,342,1,127.01,0.15,Abuja,Transfer,2024-11-05,2024,11,Tuesday,107.9585,107.9585
10263,1607,231,2,9.46,0.06,Lagos,Cash,2023-04-08,2023,4,Saturday,17.7848,8.8924
10264,1471,227,8,121.56,0.17,Port Harcourt,Cash,2023-01-09,2023,1,Monday,807.1584,100.8948
10265,1232,221,1,73.18,0.12,Kano,Card,2024-05-18,2024,5,Saturday,64.39840000000001,64.39840000000001
10266,1691,216,7,308.02,0.12,Lagos,Transfer,2024-05-04,2024,5,Saturday,1897.4032,271.0576
10267,1112,258,5,87.44,0.24,Kano,Cash,2024-03-02,2024,3,Saturday,332.272,66.45439999999999
10268,1829,289,3,266.67,0.12,Abuja,Card,2023-08-15,2023,8,Tuesday,704.0088,234.6696
10269,1496,398,7,297.11,0.01,Lagos,Transfer,2024-08-09,2024,8,Friday,2058.9723,294.13890000000004
10270,1441,305,9,152.53,0.02,Port Harcourt,Cash,2023-01-17,2023,1,Tuesday,1345.3146,149.4794
10271,1563,384,2,22.36,0.26,Abuja,Card,2024-07-16,2024,7,Tuesday,33.0928,16.5464
10272,1267,225,8,23.44,0.29,Kano,Transfer,2023-08-16,2023,8,Wednesday,133.13920000000002,16.6424
10273,1509,224,9,18.04,0.21,Port Harcourt,POS,2024-12-06,2024,12,Friday,128.2644,14.2516
10274,1806,337,3,370.87,0.11,Port Harcourt,Cash,2023-08-26,2023,8,Saturday,990.2229000000001,330.0743
10275,1385,244,2,162.41,0.28,Lagos,Card,2024-01-16,2024,1,Tuesday,233.8704,116.9352
10276,1386,282,7,399.17,0.2,Abuja,Cash,2024-01-22,2024,1,Monday,2235.352,319.336
10277,1112,210,5,218.71,0.25,Lagos,Card,2024-10-30,2024,10,Wednesday,820.1624999999999,164.0325
10278,1612,380,5,229.23,0.23,Lagos,Cash,2023-09-11,2023,9,Monday,882.5355,176.5071
10279,1624,399,5,258.88,0.11,Port Harcourt,Cash,2023-11-04,2023,11,Saturday,1152.016,230.4032
10280,1951,303,4,357.95,0.14,Port Harcourt,Transfer,2023-11-10,2023,11,Friday,1231.348,307.837
10281,1080,267,5,140.38,0.06,Port Harcourt,Cash,2023-10-28,2023,10,Saturday,659.786,131.9572
10282,1698,294,4,65.19,0.09,Port Harcourt,Transfer,2023-04-28,2023,4,Friday,237.2916,59.3229
10283,1112,355,6,280.25,0.23,Port Harcourt,Cash,2023-02-19,2023,2,Sunday,1294.755,215.79250000000002
10284,1001,264,4,250.315,0.27,Kano,Card,2024-07-17,2024,7,Wednesday,730.9197999999999,182.72995
10285,1641,248,2,224.03,0.22,Port Harcourt,Card,2023-06-30,2023,6,Friday,349.4868,174.7434
10286,1219,374,9,325.24,0.14,Abuja,Transfer,2024-06-26,2024,6,Wednesday,2517.3576,279.70640000000003
10287,1565,251,2,249.59,0.03,Lagos,POS,2023-11-23,2023,11,Thursday,484.2046,242.10229999999999
10288,1854,301,9,312.04,0.02,Port Harcourt,Cash,2024-05-17,2024,5,Friday,2752.1928000000003,305.79920000000004
10289,1996,381,6,274.38,0.11,Abuja,Transfer,2024-05-10,2024,5,Friday,1465.1892,244.19819999999999
10290,1735,387,9,371.2,0.14,Port Harcourt,Transfer,2023-09-03,2023,9,Sunday,2873.0879999999997,319.23199999999997
10291,1224,256,9,354.44,0.18,Abuja,Card,2024-08-24,2024,8,Saturday,2615.7672000000002,290.6408
10292,1384,246,3,269.42,0.0,Abuja,Cash,2024-06-26,2024,6,Wednesday,808.26,269.42
10293,1402,358,1,341.06,0.3,Port Harcourt,Transfer,2023-04-12,2023,4,Wednesday,238.74200000000002,238.742
10294,1637,373,1,437.41,0.11,Port Harcourt,Card,2023-08-18,2023,8,Friday,389.29490000000004,389.29490000000004
10295,1129,225,3,218.97,0.25,Lagos,Card,2024-01-23,2024,1,Tuesday,492.6825,164.2275
10296,1052,313,5,209.32,0.16,Port Harcourt,Transfer,2024-08-31,2024,8,Saturday,879.1439999999999,175.8288
10297,1683,204,3,383.3,0.04,Abuja,Transfer,2024-08-01,2024,8,Thursday,1103.904,367.968
10298,1729,283,9,293.36,0.24,Kano,Card,2024-12-04,2024,12,Wednesday,2006.5824000000002,222.95360000000002
10299,1671,251,9,40.15,0.21,Kano,Transfer,2023-07-30,2023,7,Sunday,285.4665,31.7185
10300,1709,304,3,446.6,0.16,Lagos,Cash,2024-10-10,2024,10,Thursday,1125.4320000000002,375.144
10301,1415,253,3,20.24,0.15,Kano,Card,2024-03-05,2024,3,Tuesday,51.612,17.203999999999997
10302,1246,360,5,375.46,0.03,Lagos,Card,2023-12-05,2023,12,Tuesday,1820.981,364.1962
10303,1835,377,2,380.6,0.2,Port Harcourt,Transfer,2023-07-03,2023,7,Monday,608.96,304.48
10304,1438,365,6,476.79,0.27,Lagos,Transfer,2023-02-25,2023,2,Saturday,2088.3402,348.05670000000003
10305,1202,354,7,31.8,0.03,Port Harcourt,Transfer,2023-10-09,2023,10,Monday,215.922,30.846
10306,1183,214,9,300.44,0.08,Port Harcourt,Cash,2024-07-25,2024,7,Thursday,2487.6432,276.4048
10307,1122,260,6,216.78,0.27,Port Harcourt,Card,2023-05-08,2023,5,Monday,949.4964,158.2494
10308,1400,321,3,168.66,0.09,Port Harcourt,POS,2024-12-17,2024,12,Tuesday,460.4418,153.4806
10309,1766,220,5,49.71,0.2,Port Harcourt,Cash,2024-12-26,2024,12,Thursday,198.84,39.768
10310,1293,245,4,283.51,0.16,Port Harcourt,Cash,2024-09-30,2024,9,Monday,952.5935999999999,238.14839999999998
10311,1279,396,5,242.13,0.18,Port Harcourt,Card,2024-05-22,2024,5,Wednesday,992.7330000000001,198.5466
10312,1836,333,8,56.75,0.12,Port Harcourt,POS,2024-08-06,2024,8,Tuesday,399.52,49.94
10313,1883,237,8,308.18,0.09,Port Harcourt,Card,2023-08-04,2023,8,Friday,2243.5504,280.4438
10314,1609,261,6,370.29,0.01,Port Harcourt,Cash,2023-03-31,2023,3,Friday,2199.5226000000002,366.5871
10315,1197,285,1,384.8,0.22,Port Harcourt,Transfer,2023-11-10,2023,11,Friday,300.144,300.144
10316,1981,389,8,453.16,0.22,Lagos,Card,2023-08-21,2023,8,Monday,2827.7184,353.4648
10317,1906,277,8,207.69,0.2,Port Harcourt,Card,2024-07-28,2024,7,Sunday,1329.216,166.15200000000002
10318,1510,245,2,476.77,0.19,Kano,Transfer,2023-09-04,2023,9,Monday,772.3674,386.1837
10319,1751,340,4,433.39,0.07,Abuja,POS,2024-03-17,2024,3,Sunday,1612.2107999999998,403.05269999999996
10320,1143,202,2,151.77,0.01,Port Harcourt,POS,2023-05-15,2023,5,Monday,300.50460000000004,150.25230000000002
10321,1608,205,4,83.85,0.24,Port Harcourt,Card,2023-01-02,2023,1,Monday,254.904,63.726
10322,1200,292,7,220.52,0.15,Port Harcourt,Transfer,2023-06-10,2023,6,Saturday,1312.094,187.442
10323,1123,207,9,203.94,0.09,Abuja,Card,2023-05-20,2023,5,Saturday,1670.2686,185.5854
10324,1186,371,8,289.98,0.03,Abuja,Transfer,2023-10-31,2023,10,Tuesday,2250.2448,281.2806
10325,1325,307,9,293.78,0.02,Port Harcourt,Cash,2024-04-04,2024,4,Thursday,2591.1395999999995,287.90439999999995
10326,1463,360,8,376.24,0.1,Port Harcourt,Transfer,2024-12-14,2024,12,Saturday,2708.928,338.61600000000004
10327,1348,274,2,257.4,0.24,Lagos,Card,2023-05-05,2023,5,Friday,391.248,195.624
10328,1770,276,7,56.89,0.28,Abuja,Cash,2023-12-13,2023,12,Wednesday,286.7256,40.9608
10329,1659,249,2,429.85,0.27,Port Harcourt,POS,2024-08-16,2024,8,Friday,627.581,313.7905
10330,1763,210,2,158.33,0.28,Abuja,Card,2023-11-20,2023,11,Monday,227.9952,113.9976
10331,1954,294,4,485.79,0.27,Lagos,Transfer,2024-02-11,2024,2,Sunday,1418.5068,354.6267
10332,1931,355,1,63.34,0.16,Kano,Transfer,2024-04-13,2024,4,Saturday,53.205600000000004,53.205600000000004
10333,1402,269,5,479.33,0.07,Abuja,POS,2023-06-13,2023,6,Tuesday,2228.8845,445.77689999999996
10334,1345,368,6,50.05,0.24,Lagos,Card,2023-08-28,2023,8,Monday,228.22799999999995,38.038
10335,1962,215,9,119.36,0.06,Lagos,Cash,2023-08-01,2023,8,Tuesday,1009.7856,112.19839999999999
10336,1510,267,8,28.06,0.08,Lagos,Cash,2023-05-29,2023,5,Monday,206.52159999999998,25.8152
10337,1146,298,2,354.03,0.07,Port Harcourt,Cash,2024-08-06,2024,8,Tuesday,658.4957999999999,329.24789999999996
10338,1147,247,1,425.9,0.15,Port Harcourt,Cash,2023-04-13,2023,4,Thursday,362.015,362.015
10339,1863,383,2,219.87,0.1,Abuja,Cash,2023-07-02,2023,7,Sunday,395.766,197.883
10340,1710,263,7,464.62,0.05,Port Harcourt,Card,2024-05-19,2024,5,Sunday,3089.723,441.389
10341,1819,386,4,297.2,0.14,Abuja,Cash,2024-11-26,2024,11,Tuesday,1022.3679999999999,255.59199999999998
10342,1488,289,5,316.85,0.26,Port Harcourt,Transfer,2024-06-08,2024,6,Saturday,1172.345,234.46900000000002
10343,1928,389,7,423.48,0.17,Port Harcourt,Cash,2024-01-15,2024,1,Monday,2460.4188,351.4884
10344,1935,275,3,151.92,0.26,Lagos,Cash,2024-10-23,2024,10,Wednesday,337.26239999999996,112.42079999999999
10345,1639,338,2,180.36,0.06,Abuja,POS,2023-01-24,2023,1,Tuesday,339.07680000000005,169.5384
10346,1550,300,7,453.45,0.05,Lagos,POS,2024-12-01,2024,12,Sunday,3015.4425,430.7775
10347,1337,288,5,450.98,0.17,Port Harcourt,Card,2023-05-13,2023,5,Saturday,1871.567,374.3134
10348,1871,217,1,488.36,0.14,Abuja,Card,2023-02-19,2023,2,Sunday,419.9896,419.9896
10349,1640,218,1,451.41,0.2,Kano,Transfer,2024-11-25,2024,11,Monday,361.12800000000004,361.12800000000004
10350,1778,254,9,68.05,0.24,Kano,POS,2023-01-26,2023,1,Thursday,465.462,51.717999999999996
10351,1987,301,5,412.74,0.23,Kano,Cash,2024-10-11,2024,10,Friday,1589.049,317.8098
10352,1952,317,1,207.87,0.28,Port Harcourt,Card,2023-01-11,2023,1,Wednesday,149.6664,149.6664
10353,1472,353,7,495.45,0.12,Kano,Card,2023-04-12,2023,4,Wednesday,3051.972,435.996
10354,1945,333,9,238.78,0.06,Abuja,POS,2023-01-11,2023,1,Wednesday,2020.0788,224.45319999999998
10355,1150,203,1,279.15,0.17,Kano,POS,2023-04-22,2023,4,Saturday,231.69449999999998,231.69449999999998
10356,1414,307,4,267.24,0.03,Abuja,Transfer,2024-08-28,2024,8,Wednesday,1036.8912,259.2228
10357,1989,314,3,164.26,0.09,Port Harcourt,POS,2023-06-16,2023,6,Friday,448.4298,149.4766
10358,1297,228,5,42.14,0.06,Lagos,Cash,2024-12-21,2024,12,Saturday,198.058,39.611599999999996
10359,1610,258,7,448.35,0.12,Port Harcourt,Cash,2024-02-11,2024,2,Sunday,2761.8360000000002,394.548
10360,1262,324,8,402.32,0.03,Kano,Cash,2023-02-14,2023,2,Tuesday,3122.0032,390.25039999999996
10361,1763,297,2,74.07,0.01,Port Harcourt,Cash,2024-12-17,2024,12,Tuesday,146.65859999999998,73.32929999999999
10362,1143,216,7,389.5,0.2,Lagos,Cash,2023-12-25,2023,12,Monday,2181.2,311.6
10363,1345,306,1,314.79,0.18,Port Harcourt,Card,2024-07-07,2024,7,Sunday,258.12780000000004,258.12780000000004
10364,1623,242,7,207.53,0.21,Port Harcourt,Cash,2023-10-12,2023,10,Thursday,1147.6409,163.9487
10365,1571,279,8,130.74,0.2,Lagos,Card,2024-02-04,2024,2,Sunday,836.7360000000001,104.59200000000001
10366,1880,393,2,430.57,0.03,Port Harcourt,POS,2024-03-26,2024,3,Tuesday,835.3058,417.6529
10367,1001,361,9,351.59,0.09,Kano,Cash,2024-09-03,2024,9,Tuesday,2879.5221,319.94689999999997
10368,1896,207,1,276.13,0.04,Abuja,Cash,2024-03-19,2024,3,Tuesday,265.0848,265.0848
10369,1303,340,6,306.74,0.25,Port Harcourt,Cash,2024-01-23,2024,1,Tuesday,1380.33,230.055
10370,1253,305,1,50.08,0.22,Lagos,Cash,2023-12-22,2023,12,Friday,39.0624,39.0624
10371,1651,207,3,239.59,0.06,Port Harcourt,Card,2024-02-29,2024,2,Thursday,675.6437999999999,225.2146
10372,1452,295,6,100.88,0.1,Kano,POS,2023-01-06,2023,1,Friday,544.752,90.792
10373,1036,293,3,108.15,0.29,Port Harcourt,Cash,2024-07-07,2024,7,Sunday,230.35950000000003,76.7865
10374,1159,264,8,332.35,0.18,Kano,Transfer,2024-03-16,2024,3,Saturday,2180.2160000000003,272.52700000000004
10375,1008,370,5,456.07,0.24,Abuja,Cash,2023-12-22,2023,12,Friday,1733.0659999999998,346.6132
10376,1232,238,2,204.86,0.08,Abuja,Cash,2024-08-10,2024,8,Saturday,376.9424,188.4712
10377,1098,280,4,107.84,0.06,Lagos,Cash,2024-07-07,2024,7,Sunday,405.4784,101.36959999999999
10378,1658,386,9,326.13,0.24,Lagos,Cash,2023-09-25,2023,9,Monday,2230.7292,247.8588
10379,1815,283,4,436.24,0.21,Kano,Cash,2023-08-05,2023,8,Saturday,1378.5184,344.62960000000004
10380,1207,287,8,375.42,0.2,Kano,Transfer,2023-03-05,2023,3,Sunday,2402.688,300.336
10381,1130,285,5,435.03,0.17,Kano,Card,2024-03-17,2024,3,Sunday,1805.3744999999997,361.07489999999996
10382,1403,292,1,270.59,0.17,Kano,Cash,2024-11-21,2024,11,Thursday,224.5897,224.58969999999997
10383,1151,285,7,377.18,0.22,Abuja,Cash,2024-06-24,2024,6,Monday,2059.4028000000003,294.2004
10384,1053,243,3,74.33,0.08,Lagos,Transfer,2023-10-02,2023,10,Monday,205.1508,68.3836
10385,1119,336,8,177.4,0.11,Lagos,Transfer,2024-04-14,2024,4,Sunday,1263.088,157.886
10386,1672,364,3,197.83,0.26,Port Harcourt,Card,2023-08-04,2023,8,Friday,439.1826,146.3942
10387,1919,273,1,258.09,0.09,Lagos,POS,2024-07-19,2024,7,Friday,234.8619,234.8619
10388,1627,235,5,464.89,0.16,Lagos,Cash,2024-08-14,2024,8,Wednesday,1952.5379999999998,390.50759999999997
10389,1586,300,2,437.78,0.21,Port Harcourt,Cash,2023-07-13,2023,7,Thursday,691.6923999999999,345.8462
10390,1624,355,4,71.59,0.3,Port Harcourt,Card,2024-12-12,2024,12,Thursday,200.452,50.113
10391,1967,369,1,90.53,0.13,Port Harcourt,Cash,2023-01-13,2023,1,Friday,78.7611,78.7611
10392,1419,370,9,182.03,0.13,Kano,Card,2023-08-10,2023,8,Thursday,1425.2948999999999,158.3661
10393,1421,369,6,148.92,0.25,Port Harcourt,POS,2024-12-05,2024,12,Thursday,670.14,111.69
10394,1103,303,8,309.31,0.24,Port Harcourt,Cash,2024-01-31,2024,1,Wednesday,1880.6048,235.0756
10395,1851,265,4,451.87,0.22,Abuja,Cash,2023-09-27,2023,9,Wednesday,1409.8344,352.4586
10397,1226,399,2,328.53,0.1,Abuja,Card,2024-09-02,2024,9,Monday,591.3539999999999,295.67699999999996
10398,1111,375,9,419.89,0.18,Lagos,POS,2024-09-07,2024,9,Saturday,3098.7882,344.3098
10399,1509,290,5,264.98,0.26,Port Harcourt,Card,2024-03-07,2024,3,Thursday,980.426,196.08520000000001
10400,1472,221,6,108.12,0.27,Lagos,Card,2024-02-12,2024,2,Monday,473.5656,78.9276
10401,1098,300,3,264.72,0.03,Kano,Transfer,2023-03-06,2023,3,Monday,770.3352000000001,256.77840000000003
10402,1152,354,4,279.77,0.13,Kano,Card,2024-10-18,2024,10,Friday,973.5995999999999,243.39989999999997
10403,1860,320,6,372.52,0.14,Port Harcourt,POS,2023-02-07,2023,2,Tuesday,1922.2032,320.36719999999997
10404,1913,292,7,113.84,0.29,Port Harcourt,Cash,2023-01-28,2023,1,Saturday,565.7848,80.82639999999999
10405,1895,394,1,187.31,0.2,Kano,Transfer,2023-10-16,2023,10,Monday,149.848,149.848
10406,1877,307,7,185.19,0.12,Port Harcourt,Card,2023-08-25,2023,8,Friday,1140.7703999999999,162.9672
10407,1337,340,1,479.92,0.01,Abuja,Cash,2023-05-06,2023,5,Saturday,475.12080000000003,475.12080000000003
10408,1705,372,5,224.75,0.17,Port Harcourt,Transfer,2024-01-19,2024,1,Friday,932.7125,186.5425
10409,1821,209,6,378.77,0.03,Kano,POS,2023-11-22,2023,11,Wednesday,2204.4413999999997,367.40689999999995
10410,1162,208,2,376.65,0.25,Port Harcourt,Cash,2023-03-26,2023,3,Sunday,564.9749999999999,282.48749999999995
10411,1719,381,9,136.44,0.23,Port Harcourt,POS,2023-09-03,2023,9,Sunday,945.5292,105.0588
10412,1956,354,6,288.08,0.14,Abuja,Cash,2024-01-23,2024,1,Tuesday,1486.4928,247.7488
10413,1680,233,7,447.68,0.13,Abuja,Cash,2023-09-23,2023,9,Saturday,2726.3712,389.4816
10414,1995,328,8,240.22,0.27,Port Harcourt,POS,2023-07-24,2023,7,Monday,1402.8847999999998,175.3606
10415,1160,359,1,472.83,0.09,Kano,Cash,2023-08-16,2023,8,Wednesday,430.2753,430.2753
10416,1579,288,8,111.16,0.07,Port Harcourt,POS,2023-08-28,2023,8,Monday,827.0304,103.37879999999998
10417,1800,292,4,41.71,0.28,Port Harcourt,Transfer,2023-03-14,2023,3,Tuesday,120.1248,30.0312
10418,1397,270,8,446.27,0.24,Port Harcourt,POS,2024-11-01,2024,11,Friday,2713.3215999999998,339.16519999999997
10419,1276,266,6,424.6,0.25,Abuja,POS,2024-01-23,2024,1,Tuesday,1910.7000000000003,318.45000000000005
10421,1915,316,4,341.3,0.04,Lagos,POS,2023-07-31,2023,7,Monday,1310.592,327.648
10422,1503,293,2,468.66,0.01,Abuja,Cash,2024-10-09,2024,10,Wednesday,927.9468,463.9734
10423,1895,362,2,414.34,0.07,Port Harcourt,Card,2024-11-06,2024,11,Wednesday,770.6723999999999,385.33619999999996
10424,1391,298,5,422.99,0.23,Port Harcourt,Transfer,2024-10-10,2024,10,Thursday,1628.5114999999998,325.70230000000004
10425,1134,312,9,286.73,0.07,Port Harcourt,Cash,2023-06-20,2023,6,Tuesday,2399.9301,266.6589
10426,1194,302,3,194.27,0.22,Kano,POS,2023-06-01,2023,6,Thursday,454.59180000000003,151.53060000000002
10427,1400,290,8,467.61,0.08,Lagos,POS,2024-11-07,2024,11,Thursday,3441.6096000000002,430.20120000000003
10428,1639,289,4,218.9,0.12,Abuja,POS,2023-04-14,2023,4,Friday,770.528,192.632
10429,1032,216,6,271.72,0.29,Kano,Transfer,2023-08-10,2023,8,Thursday,1157.5272000000002,192.9212
10430,1687,217,6,225.83,0.07,Kano,Card,2023-10-09,2023,10,Monday,1260.1314,210.0219
10431,1459,372,3,284.59,0.11,Lagos,Cash,2024-01-23,2024,1,Tuesday,759.8552999999999,253.28509999999997
10432,1954,315,5,237.9,0.09,Abuja,Cash,2024-01-07,2024,1,Sunday,1082.445,216.489
10433,1882,292,3,28.74,0.03,Abuja,Cash,2023-05-09,2023,5,Tuesday,83.6334,27.877799999999997
10434,1469,380,1,441.61,0.15,Port Harcourt,Card,2024-02-08,2024,2,Thursday,375.36850000000004,375.3685
10435,1374,290,7,224.97,0.11,Abuja,Card,2023-08-08,2023,8,Tuesday,1401.5630999999998,200.2233
10436,1021,281,4,296.53,0.21,Kano,Transfer,2023-06-22,2023,6,Thursday,937.0347999999999,234.25869999999998
10437,1749,267,7,73.9,0.25,Port Harcourt,POS,2024-04-16,2024,4,Tuesday,387.975,55.425000000000004
10438,1669,392,3,6.68,0.16,Abuja,Card,2024-03-28,2024,3,Thursday,16.8336,5.611199999999999
10439,1037,313,5,126.42,0.01,Lagos,POS,2024-08-30,2024,8,Friday,625.779,125.1558
10440,1229,200,5,353.77,0.19,Kano,Transfer,2024-05-16,2024,5,Thursday,1432.7685,286.5537
10441,1364,257,2,54.1,0.02,Port Harcourt,Cash,2023-02-21,2023,2,Tuesday,106.036,53.018
10442,1562,353,2,454.9,0.18,Lagos,Cash,2023-04-04,2023,4,Tuesday,746.036,373.01800000000003
10443,1437,308,4,111.44,0.21,Lagos,POS,2024-07-29,2024,7,Monday,352.1504,88.0376
10444,1775,347,4,106.27,0.06,Abuja,POS,2023-01-21,2023,1,Saturday,399.5752,99.89379999999998
10445,1282,315,4,94.85,0.25,Port Harcourt,Card,2023-04-16,2023,4,Sunday,284.54999999999995,71.13749999999999
10446,1026,286,6,11.92,0.27,Port Harcourt,Transfer,2023-07-19,2023,7,Wednesday,52.209599999999995,8.7016
10447,1225,209,2,387.04,0.24,Kano,Cash,2023-12-18,2023,12,Monday,588.3008,294.15040000000005
10448,1276,258,6,438.14,0.09,Abuja,Card,2023-10-08,2023,10,Sunday,2392.2444,398.7074
10449,1797,240,7,309.01,0.18,Port Harcourt,Cash,2023-10-09,2023,10,Monday,1773.7173999999998,253.3882
10450,1608,304,3,98.16,0.27,Port Harcourt,Card,2024-09-03,2024,9,Tuesday,214.9704,71.65679999999999
10451,1283,332,8,146.21,0.1,Abuja,POS,2024-06-22,2024,6,Saturday,1052.712,131.589
10452,1878,321,2,240.58,0.25,Abuja,Cash,2023-09-02,2023,9,Saturday,360.87,180.435
10454,1480,344,5,127.44,0.0,Lagos,Transfer,2024-03-04,2024,3,Monday,637.2,127.44
10455,1452,221,2,367.16,0.23,Abuja,Cash,2023-02-07,2023,2,Tuesday,565.4264000000001,282.71320000000003
10456,1828,297,7,222.53,0.23,Lagos,Cash,2024-02-23,2024,2,Friday,1199.4367,171.34810000000002
10457,1815,368,2,152.43,0.24,Kano,Transfer,2023-10-29,2023,10,Sunday,231.6936,115.8468
10458,1658,267,6,230.68,0.28,Kano,Card,2024-09-30,2024,9,Monday,996.5375999999999,166.0896
10459,1515,396,3,40.25,0.04,Port Harcourt,POS,2023-03-12,2023,3,Sunday,115.92,38.64
10460,1546,338,9,400.35,0.07,Kano,POS,2024-10-07,2024,10,Monday,3350.9295,372.3255
10461,1191,255,3,125.43,0.27,Port Harcourt,Transfer,2024-06-08,2024,6,Saturday,274.6917,91.5639
10462,1048,378,3,364.08,0.05,Port Harcourt,POS,2023-06-23,2023,6,Friday,1037.628,345.876
10463,1511,348,5,38.83,0.2,Lagos,Cash,2023-03-31,2023,3,Friday,155.32,31.064
10464,1016,298,7,477.77,0.16,Lagos,Transfer,2024-01-03,2024,1,Wednesday,2809.2875999999997,401.3268
10465,1171,275,8,100.54,0.02,Kano,Transfer,2023-07-26,2023,7,Wednesday,788.2336,98.5292
10466,1219,225,7,441.96,0.09,Lagos,POS,2023-03-03,2023,3,Friday,2815.2852,402.1836
10467,1157,314,9,405.69,0.16,Abuja,Transfer,2023-11-15,2023,11,Wednesday,3067.0164,340.77959999999996
10468,1476,346,5,484.09,0.26,Port Harcourt,Card,2024-07-04,2024,7,Thursday,1791.1329999999998,358.22659999999996
10469,1045,308,3,241.56,0.21,Abuja,Cash,2023-03-01,2023,3,Wednesday,572.4972,190.8324
10470,1372,387,6,365.06,0.19,Abuja,Cash,2023-04-15,2023,4,Saturday,1774.1916,295.6986
10471,1517,398,5,188.5,0.15,Port Harcourt,POS,2023-08-27,2023,8,Sunday,801.125,160.225
10472,1098,246,4,96.26,0.09,Port Harcourt,Cash,2024-04-06,2024,4,Saturday,350.38640000000004,87.59660000000001
10473,1891,270,2,224.32,0.04,Port Harcourt,Cash,2023-05-07,2023,5,Sunday,430.6944,215.3472
10474,1744,353,7,87.05,0.12,Lagos,POS,2023-03-24,2023,3,Friday,536.2280000000001,76.604
10475,1036,239,5,491.11,0.01,Lagos,POS,2023-08-08,2023,8,Tuesday,2430.9945000000002,486.19890000000004
10476,1279,332,4,52.64,0.06,Port Harcourt,Transfer,2024-02-12,2024,2,Monday,197.9264,49.4816
10477,1348,348,8,296.66,0.13,Kano,Cash,2024-09-08,2024,9,Sunday,2064.7536,258.0942
10478,1496,331,9,315.1,0.13,Lagos,Cash,2024-08-08,2024,8,Thursday,2467.233,274.137
10479,1301,222,9,271.35,0.01,Abuja,POS,2024-10-08,2024,10,Tuesday,2417.7285,268.6365
10480,1180,305,3,332.78,0.18,Port Harcourt,Cash,2024-03-05,2024,3,Tuesday,818.6388,272.8796
