TransactionID,CustomerID,ProductID,Quantity,UnitPrice,Discount,Region,PaymentMethod,InvoiceDate
10420,1815,347,9,496.33,0.06,Port Harcourt,Cash,2024-01-13
10421,1915,316,4,341.3,0.04,Lagos,POS,2023-07-31
10422,1503,293,2,468.66,0.01,Abuja,,2024-10-09
10423,1895,362,2,414.34,0.07,Port Harcourt,Card,2024-11-06
10424,1391,298,5,422.99,0.23,,Transfer,2024-10-10
10425,1134,312,9,286.73,0.07,,Cash,2023-06-20
10426,1194,302,3,194.27,0.22,Kano,POS,2023-06-01
10427,1400,290,8,467.61,0.08,Lagos,POS,2024-11-07
10428,1639,289,4,218.9,0.12,Abuja,POS,2023-04-14
10429,1032,216,6,271.72,0.29,Kano,Transfer,2023-08-10
10430,1687,217,6,225.83,0.07,Kano,Card,2023-10-09
10431,1459,372,3,284.59,0.11,Lagos,,2024-01-23
10432,1954,315,5,237.9,0.09,Abuja,,2024-01-07
10433,1882,292,3,28.74,0.03,Abuja,Cash,2023-05-09
10434,1469,380,1,441.61,0.15,,Card,2024-02-08
10435,1374,290,7,224.97,0.11,Abuja,Card,2023-08-08
10436,1021,281,4,296.53,0.21,Kano,Transfer,2023-06-22
10437,1749,267,7,73.9,0.25,,POS,2024-04-16
10438,1669,392,3,6.68,0.16,Abuja,Card,2024-03-28
10439,1037,313,5,126.42,0.01,Lagos,POS,2024-08-30
10440,1229,200,5,353.77,0.19,Kano,Transfer,2024-05-16
10441,1364,257,2,54.1,0.02,Port Harcourt,Cash,2023-02-21
10442,1562,353,2,454.9,0.18,Lagos,Cash,2023-04-04
10443,1437,308,4,111.44,0.21,Lagos,POS,2024-07-29
10444,1775,347,4,106.27,0.06,Abuja,POS,2023-01-21
10445,1282,315,4,94.85,0.25,,Card,2023-04-16
10446,1026,286,6,11.92,0.27,,Transfer,2023-07-19
10447,1225,209,2,387.04,0.24,Kano,Cash,2023-12-18
10448,1276,258,6,438.14,0.09,Abuja,Card,2023-10-08
10449,1797,240,7,309.01,0.18,,,2023-10-09
10450,1608,304,3,98.16,0.27,Port Harcourt,Card,2024-09-03
10451,1283,332,8,146.21,0.1,Abuja,POS,2024-06-22
10452,1878,321,2,240.58,0.25,Abuja,,2023-09-02
10453,1959,392,8,477.4,0.0,,Card,2024-07-28
10454,1480,344,5,127.44,0.0,Lagos,Transfer,2024-03-04
10455,1452,221,2,367.16,0.23,Abuja,Cash,2023-02-07
10456,1828,297,7,222.53,0.23,Lagos,,2024-02-23
10457,1815,368,2,152.43,0.24,Kano,Transfer,2023-10-29
10458,1658,267,6,230.68,0.28,Kano,Card,2024-09-30
10459,1515,396,3,40.25,0.04,,POS,2023-03-12
10460,1546,338,9,400.35,0.07,Kano,POS,2024-10-07
10461,1191,255,3,125.43,0.27,,Transfer,2024-06-08
10462,1048,378,3,364.08,0.05,,POS,2023-06-23
10463,1511,348,5,38.83,0.2,Lagos,Cash,2023-03-31
10464,1016,298,7,477.77,0.16,Lagos,Transfer,2024-01-03
10465,1171,275,8,100.54,0.02,Kano,Transfer,2023-07-26
10466,1219,225,7,441.96,0.09,Lagos,POS,2023-03-03
10467,1157,314,9,405.69,0.16,Abuja,Transfer,2023-11-15
10468,1476,346,5,484.09,0.26,Port Harcourt,Card,2024-07-04
10469,1045,308,3,241.56,0.21,Abuja,,2023-03-01
10470,1372,387,6,365.06,0.19,Abuja,,2023-04-15
10471,1517,398,5,188.5,0.15,,POS,2023-08-27
10472,1098,246,4,96.26,0.09,Port Harcourt,Cash,2024-04-06
10473,1891,270,2,224.32,0.04,,Cash,2023-05-07
10474,1744,353,7,87.05,0.12,Lagos,POS,2023-03-24
10475,1036,239,5,491.11,0.01,Lagos,POS,2023-08-08
10476,1279,332,4,52.64,0.06,Port Harcourt,Transfer,2024-02-12
10477,1348,348,8,296.66,0.13,Kano,Cash,2024-09-08
10478,1496,331,9,315.1,0.13,Lagos,,2024-08-08
10479,1301,222,9,271.35,0.01,Abuja,POS,2024-10-08
10480,1180,305,3,332.78,0.18,Port Harcourt,,2024-03-05
10481,1606,283,3,62.51,0.16,Port Harcourt,,2024-07-27
10482,1098,342,5,279.73,0.02,Lagos,Cash,2024-05-27
10483,1699,315,5,147.17,0.28,Lagos,,2023-03-20
10484,1992,308,2,470.39,0.03,,Transfer,2023-03-06
10485,1115,335,1,,0.26,,Transfer,2023-07-02
10486,1190,240,8,486.39,0.0,Abuja,Cash,2023-03-07
10487,1252,311,3,23.59,0.26,Port Harcourt,Transfer,2023-07-27
10488,1980,346,1,146.14,0.01,Kano,POS,2023-02-23
10489,1927,311,1,101.73,0.23,Kano,Cash,2023-08-09
10490,1982,302,2,10.52,0.11,Port Harcourt,,2023-08-24
10491,1160,245,6,124.95,0.22,Abuja,POS,2024-09-03
10492,1255,355,6,340.99,0.12,,Cash,2024-03-13
10493,1322,267,3,119.39,0.02,,,2023-04-13
10494,1127,321,4,256.96,0.23,,,2024-03-11
10495,1017,214,2,,0.02,Kano,,2024-11-24
10496,1792,364,2,348.41,0.28,Kano,,2024-02-25
10497,1734,328,7,200.34,0.02,Abuja,,2023-04-18
10498,1565,394,1,189.37,0.14,Kano,Cash,2024-06-07
10499,1569,310,7,230.59,0.22,Lagos,Transfer,2024-03-18
10500,1322,223,1,92.64,0.12,Kano,,2024-05-20
10501,1871,226,6,,0.07,,POS,2024-02-08
10502,1685,239,3,185.26,0.23,Abuja,Cash,2023-12-09
10503,1791,390,8,426.92,0.24,Port Harcourt,Card,2024-08-20
10504,1625,388,6,379.49,0.28,Port Harcourt,Transfer,2023-11-23
10505,1287,363,2,,0.11,Abuja,POS,2023-08-02
10506,1942,223,8,185.28,0.15,Lagos,,2024-07-09
10507,1853,223,5,108.92,0.11,Port Harcourt,Cash,2023-11-18
10508,1662,203,8,389.2,0.08,,Cash,2023-03-19
10509,1961,266,8,245.77,0.23,Port Harcourt,,2023-02-24
10510,1638,233,6,116.25,0.1,Port Harcourt,POS,2023-03-12
10511,1154,384,2,101.61,0.13,,Cash,2023-03-09
10512,1489,376,8,86.87,0.12,Kano,Transfer,2023-06-29
10513,1385,380,6,389.69,0.21,Lagos,POS,2024-01-15
10514,1985,315,6,118.35,0.28,,,2024-11-16
10515,1784,222,8,265.69,0.2,,POS,2024-11-11
10516,1103,308,1,228.52,0.14,Abuja,POS,2024-03-25
10517,1928,268,2,291.91,0.23,Lagos,Card,2023-09-18
10518,1392,294,9,439.19,0.19,Kano,,2024-03-22
10519,1810,380,8,434.53,0.02,,Transfer,2024-09-28
10520,1245,261,7,228.28,0.03,Kano,,2023-05-11
10521,1175,368,7,12.61,0.01,,Card,2023-08-22
10522,1038,256,5,216.09,0.14,,,2023-06-03
10523,1476,387,2,305.07,0.25,Abuja,,2023-11-26
10524,1681,253,6,281.09,0.09,Port Harcourt,Transfer,2024-09-28
10525,1758,269,3,327.41,0.12,Lagos,Card,2024-09-03
10526,1537,300,4,81.27,0.27,Abuja,,2023-02-22
10527,1866,256,2,325.03,0.25,Kano,,2024-04-12
10528,1817,337,2,95.41,0.2,,Cash,2024-10-01
10529,1920,367,8,376.51,0.08,,,2024-02-17
10530,1407,334,8,172.85,0.04,Lagos,Transfer,2023-01-14
10531,1524,302,6,356.4,0.0,Abuja,Cash,2024-05-10
10532,1827,365,5,28.69,0.03,Abuja,Card,2024-05-31
10533,1505,284,8,206.89,0.09,Kano,POS,2024-01-03
10534,1902,260,4,353.99,0.17,Abuja,Transfer,2024-06-22
10535,1824,202,4,117.3,0.02,Abuja,Card,2024-09-28
10536,1035,327,5,398.67,0.04,Port Harcourt,Cash,2024-03-27
10537,1684,378,1,317.24,0.05,Lagos,POS,2024-06-24
10538,1019,285,1,295.84,0.19,Abuja,Card,2024-05-29
10539,1320,246,2,,0.18,Kano,Transfer,2024-04-25
10540,1775,395,8,243.81,0.17,,Cash,2024-02-18
10541,1511,275,7,300.69,0.08,Abuja,Transfer,2023-08-16
10542,1399,237,9,238.87,0.11,Abuja,Transfer,2023-05-17
10543,1653,363,5,350.67,0.03,,Cash,2023-08-28
10544,1971,368,2,219.68,0.07,Port Harcourt,,2024-11-02
10545,1882,396,7,105.13,0.27,Lagos,Transfer,2024-04-16
10546,1470,340,8,110.9,0.29,Port Harcourt,Cash,2024-06-01
10547,1142,286,7,7.87,0.19,Kano,Transfer,2024-04-05
10548,1091,257,7,153.97,0.28,Abuja,,2023-11-01
10549,1353,249,5,375.71,0.19,Port Harcourt,Cash,2024-10-16
10550,1833,229,2,398.11,0.01,Lagos,Card,2023-06-30
10551,1799,389,6,105.22,0.3,Kano,Card,2023-01-30
10552,1726,300,4,479.73,0.03,Port Harcourt,Card,2023-02-09
10553,1958,224,2,253.69,0.2,Abuja,POS,2023-07-06
10554,1853,311,9,458.9,0.08,Lagos,Transfer,2023-11-15
10555,1050,354,7,354.85,0.12,Abuja,Transfer,2023-08-15
10556,1664,378,6,362.6,0.19,Abuja,Cash,2023-11-20
10557,1697,384,5,47.1,0.13,Kano,POS,2023-02-12
10558,1574,325,3,113.9,0.08,Lagos,Transfer,2024-10-17
10559,1189,322,4,9.36,0.1,,Cash,2023-10-05
10560,1124,246,3,359.48,0.1,Abuja,,2023-11-15
10561,1149,317,8,175.5,0.29,Lagos,Transfer,2023-06-23
10562,1313,238,3,394.39,0.24,Abuja,Transfer,2024-11-15
10563,1569,215,7,172.77,0.14,Port Harcourt,,2023-02-10
10564,1341,221,7,410.57,0.06,Port Harcourt,,2024-02-13
10565,1304,253,7,69.7,0.24,Lagos,Transfer,2024-07-15
10566,1691,348,7,90.82,0.05,Kano,,2023-11-19
10567,1681,399,2,173.73,0.06,,Cash,2023-06-29
10568,1837,215,3,207.2,0.11,Port Harcourt,Transfer,2023-06-08
10569,1782,258,9,177.61,0.26,Kano,Transfer,2023-02-06
10570,1053,230,3,383.01,0.04,,Card,2024-02-10
10571,1443,369,2,52.99,0.04,Port Harcourt,Transfer,2024-06-22
10572,1612,231,9,178.85,0.15,,Card,2024-01-11
10573,1992,386,9,419.43,0.08,Abuja,,2023-09-13
10574,1263,361,4,38.06,0.17,Lagos,,2023-10-05
10575,1052,208,9,471.46,0.14,Port Harcourt,Cash,2023-09-06
10576,1571,338,3,493.23,0.13,Port Harcourt,Card,2024-11-23
10577,1619,209,7,48.84,0.03,Abuja,Transfer,2023-01-17
10578,1004,216,7,149.18,0.04,Port Harcourt,Card,2024-01-03
10579,1102,267,8,,0.25,Port Harcourt,,2023-05-05
10580,1195,247,4,389.31,0.27,Port Harcourt,,2023-11-08
10581,1773,379,3,299.98,0.07,Port Harcourt,Cash,2023-07-31
10582,1876,310,3,323.96,0.03,Port Harcourt,,2024-04-16
10583,1991,352,5,379.97,0.02,Kano,Card,2024-02-19
10584,1883,322,1,63.4,0.18,Port Harcourt,Transfer,2024-05-14
10585,1349,348,3,417.44,0.21,Abuja,Transfer,2024-12-12
10586,1046,300,6,354.28,0.11,Port Harcourt,Card,2023-06-30
10587,1866,301,3,290.78,0.2,,Cash,2024-01-24
10588,1822,264,5,445.42,0.21,,Transfer,2024-10-03
10589,1935,390,9,351.65,0.28,Abuja,Card,2024-09-24
10590,1819,250,2,104.84,0.02,Kano,Card,2023-07-06
10591,1655,235,2,217.72,0.06,Abuja,,2024-11-04
10592,1268,280,6,249.55,0.02,Kano,,2024-09-15
10593,1369,326,6,32.33,0.26,Lagos,Cash,2024-04-12
10594,1635,287,8,477.55,0.24,,Cash,2024-04-01
10595,1105,393,2,,0.17,,Cash,2023-05-14
10596,1669,303,9,350.24,0.03,,Card,2024-11-28
10597,1658,214,2,255.58,0.08,Kano,Card,2023-06-24
10598,1656,295,1,17.69,0.09,Abuja,,2023-09-18
10599,1119,366,2,462.75,0.17,Kano,Transfer,2023-11-13
10600,1830,322,7,426.66,0.08,,Cash,2023-09-26
10601,1786,397,8,264.51,0.02,,POS,2024-04-14
10602,1603,200,5,118.33,0.22,,Cash,2023-08-12
10603,1057,350,6,65.2,0.09,,,2023-09-09
10604,1950,321,1,184.88,0.14,Lagos,Card,2023-03-05
10605,1345,366,6,131.44,0.04,,,2024-04-08
10606,1740,325,8,255.81,0.24,Kano,,2023-05-04
10607,1473,256,3,483.37,0.17,,,2024-08-04
10608,1116,280,1,289.6,0.27,Port Harcourt,POS,2023-08-26
10609,1829,361,4,445.52,0.15,Lagos,POS,2023-03-16
10610,1790,368,1,327.19,0.28,,Cash,2024-03-17
10611,1126,272,8,240.25,0.27,Port Harcourt,Card,2024-05-14
10612,1392,340,5,428.03,0.17,Kano,,2024-06-05
10613,1907,269,1,238.33,0.28,Lagos,Transfer,2023-09-25
10614,1640,205,8,434.97,0.1,,Cash,2024-05-01
10615,1057,283,9,149.33,0.11,Kano,Cash,2024-08-22
10616,1633,251,2,68.76,0.01,Port Harcourt,,2023-02-19
10617,1512,202,9,428.38,0.18,Lagos,Cash,2024-10-16
10618,1750,280,8,295.77,0.22,,,2023-02-28
10619,1801,262,7,445.1,0.23,Kano,Cash,2024-03-29
10620,1095,248,3,469.22,0.04,Lagos,Card,2024-12-23
10621,1637,275,2,31.55,0.13,Port Harcourt,Cash,2023-03-13
10622,1117,311,7,252.98,0.05,,Cash,2023-07-09
10623,1559,374,5,190.61,0.2,Lagos,Transfer,2024-07-15
10624,1600,308,6,314.8,0.05,Port Harcourt,Card,2024-12-17
10625,1487,382,4,397.83,0.27,Port Harcourt,Card,2024-07-19
10626,1236,391,2,143.89,0.07,Kano,Card,2023-06-05
10627,1884,264,9,280.62,0.09,Port Harcourt,Cash,2024-07-16
10628,1896,280,3,355.82,0.26,Port Harcourt,POS,2024-11-03
10629,1271,394,7,,0.14,Abuja,Cash,2024-10-02
10630,1188,214,8,407.96,0.01,Port Harcourt,,2023-03-26
10631,1998,299,2,305.02,0.15,,Transfer,2023-03-10
10632,1703,231,6,475.02,0.03,Lagos,Card,2024-01-20
10633,1446,295,8,173.07,0.3,,,2024-01-08
10634,1580,327,7,58.53,0.18,,,2023-02-24
10635,1789,395,3,255.72,0.08,Kano,POS,2023-03-26
10636,1860,345,1,,0.17,Abuja,Card,2024-08-14
10637,1246,312,6,484.92,0.02,Abuja,Cash,2024-09-13
10638,1962,282,8,24.15,0.24,,Card,2023-11-13
10639,1075,242,6,377.98,0.28,Lagos,Transfer,2023-06-13
10640,1153,315,5,264.93,0.26,Abuja,Card,2024-09-06
10641,1655,362,8,187.47,0.1,Abuja,,2024-09-16
10642,1434,277,2,37.59,0.1,,,2023-09-09
10643,1996,257,1,312.97,0.01,Abuja,Cash,2023-06-01
10644,1085,232,1,294.68,0.2,Kano,Cash,2023-12-02
10645,1696,213,4,144.04,0.16,,Cash,2024-01-03
10646,1284,361,6,455.56,0.14,Abuja,Transfer,2024-08-22
10647,1973,388,9,155.53,0.27,Abuja,Card,2023-04-10
10648,1219,331,1,227.61,0.05,Abuja,POS,2023-04-30
10649,1068,258,1,274.16,0.0,,Card,2024-01-20
10650,1046,356,5,54.61,0.02,Lagos,Cash,2023-10-30
10651,1093,282,5,466.42,0.07,Port Harcourt,Transfer,2024-12-16
10652,1749,333,5,190.4,0.01,Abuja,Card,2023-05-29
10653,1957,320,6,44.99,0.15,Port Harcourt,,2023-07-20
10654,1452,376,8,196.71,0.09,Port Harcourt,Card,2023-01-03
10655,1203,367,3,302.1,0.05,Abuja,,2024-02-04
10656,1911,282,9,259.26,0.23,Abuja,Card,2023-03-09
10657,1217,392,1,348.8,0.06,Port Harcourt,Card,2023-06-03
10658,1473,396,4,32.46,0.21,Lagos,Card,2024-05-08
10659,1431,226,9,145.85,0.1,Port Harcourt,Cash,2023-07-01
10660,1340,279,8,410.52,0.15,Lagos,,2024-06-08
10661,1550,333,9,,0.28,Kano,Transfer,2023-07-08
10662,1611,212,1,428.47,0.01,Lagos,POS,2023-01-20
10663,1288,263,9,50.49,0.15,,,2023-10-10
10664,1253,389,3,418.05,0.26,Abuja,Cash,2023-01-10
10665,1733,346,9,183.59,0.18,Kano,,2024-11-30
10666,1356,279,1,308.04,0.08,Port Harcourt,Transfer,2024-06-14
10667,1022,322,1,80.68,0.12,Lagos,,2024-10-16
10668,1761,242,9,37.75,0.2,Kano,Cash,2024-09-06
10669,1521,288,6,111.89,0.27,,Cash,2023-10-30
10670,1757,347,4,68.29,0.01,Lagos,POS,2023-08-29
10671,1836,294,7,159.64,0.02,Port Harcourt,Transfer,2023-06-01
10672,1099,395,5,259.62,0.1,Port Harcourt,POS,2023-12-03
10673,1801,371,7,296.44,0.07,Lagos,Card,2023-07-07
10674,1179,350,8,395.98,0.08,,Cash,2024-04-08
10675,1222,201,8,329.84,0.07,Abuja,POS,2024-12-22
10676,1905,319,1,306.34,0.06,Abuja,Cash,2023-06-26
10677,1761,221,8,208.83,0.04,Port Harcourt,Cash,2024-12-06
10678,1658,314,6,239.54,0.28,,Card,2023-06-26
10679,1441,256,4,210.19,0.04,Port Harcourt,Cash,2024-02-19
10680,1607,271,8,421.87,0.06,Abuja,POS,2024-07-31
10681,1768,206,3,118.85,0.07,Port Harcourt,Transfer,2023-11-06
10682,1324,383,4,7.83,0.28,Lagos,,2023-01-02
10683,1515,318,6,327.4,0.23,Lagos,POS,2023-11-13
10684,1015,394,7,105.22,0.24,,Card,2024-05-23
10685,1791,313,4,445.61,0.03,Abuja,,2024-07-25
10686,1335,215,4,430.23,0.25,,Cash,2024-01-03
10687,1758,282,7,42.98,0.12,,POS,2024-07-08
10688,1257,378,6,57.66,0.08,Abuja,,2024-08-27
10689,1496,271,8,250.11,0.17,Kano,POS,2023-08-14
10690,1987,323,1,306.57,0.25,Kano,Cash,2024-04-24
10691,1895,312,7,141.08,0.23,Port Harcourt,POS,2023-03-04
10692,1159,211,7,359.81,0.27,Kano,Card,2023-10-07
10693,1474,325,7,299.48,0.28,Lagos,,2023-01-14
10694,1851,252,7,165.79,0.07,,,2023-01-28
10695,1663,274,8,17.56,0.13,Port Harcourt,,2023-05-22
10696,1907,332,9,376.32,0.0,,POS,2024-09-11
10697,1689,226,9,111.3,0.26,Abuja,Cash,2024-08-12
10698,1674,339,2,418.06,0.05,Kano,POS,2024-04-17
10699,1379,344,7,,0.26,Abuja,POS,2024-06-07
10700,1544,333,7,290.65,0.1,Port Harcourt,,2023-07-03
10701,1928,296,4,437.11,0.11,Lagos,Cash,2023-11-13
10702,1956,204,9,432.49,0.01,Kano,Transfer,2023-12-27
10703,1690,256,8,188.9,0.1,Abuja,Cash,2024-03-20
10704,1426,355,1,108.4,0.27,Kano,POS,2023-10-23
10705,1612,277,2,388.7,0.01,,Card,2024-02-08
10706,1267,268,2,219.37,0.12,Lagos,Cash,2023-09-20
10707,1834,317,8,100.06,0.01,Kano,,2024-01-12
10708,1576,319,1,452.69,0.11,Lagos,Card,2024-08-07
10709,1416,258,4,103.06,0.05,,Transfer,2023-03-09
10710,1167,232,5,17.77,0.08,,Transfer,2024-04-15
10711,1841,261,9,15.04,0.26,Abuja,Card,2023-02-16
10712,1042,249,7,313.05,0.13,Port Harcourt,Transfer,2023-02-27
10713,1555,311,8,332.53,0.08,Abuja,Card,2023-01-24
10714,1284,218,9,158.97,0.18,Lagos,POS,2023-10-17
10715,1396,396,7,163.41,0.04,Abuja,Card,2024-03-19
10716,1011,322,5,173.05,0.08,Kano,POS,2024-02-07
10717,1606,393,5,341.68,0.16,Abuja,,2023-01-24
10718,1301,246,6,,0.07,Port Harcourt,,2023-03-05
10719,1897,366,5,464.91,0.2,Port Harcourt,Transfer,2024-10-21
10720,1252,395,9,115.15,0.15,Lagos,Card,2024-09-19
10721,1498,232,3,499.84,0.23,,POS,2024-09-01
10722,1753,340,3,89.9,0.28,Port Harcourt,,2023-08-27
10723,1034,283,7,386.92,0.03,Lagos,,2023-10-10
10724,1726,381,7,115.59,0.1,Port Harcourt,,2024-03-17
10725,1848,334,6,45.02,0.1,Port Harcourt,Transfer,2023-10-27
10726,1089,278,3,438.09,0.05,,,2023-04-03
10727,1775,213,7,430.08,0.24,Kano,Cash,2024-07-30
10728,1604,346,5,204.77,0.23,Lagos,Transfer,2024-01-10
10729,1921,327,7,352.69,0.15,Port Harcourt,Card,2024-11-16
10730,1969,253,2,280.75,0.16,Port Harcourt,Cash,2023-11-06
10731,1601,347,6,427.21,0.02,Abuja,Transfer,2023-06-16
10732,1417,228,8,160.95,0.17,Kano,Transfer,2023-01-07
10733,1114,223,1,264.22,0.24,,POS,2023-02-12
10734,1616,281,4,245.26,0.17,Lagos,Cash,2023-12-06
10735,1902,262,1,180.18,0.08,Port Harcourt,Cash,2023-06-02
10736,1195,304,1,446.27,0.2,Lagos,Cash,2023-02-12
10737,1825,256,8,87.11,0.11,,,2024-12-25
10738,1500,335,7,79.01,0.16,Kano,,2023-07-20
10739,1625,261,1,290.57,0.15,Abuja,Card,2024-10-28
10740,1492,356,2,330.46,0.11,Kano,Card,2024-10-26
10741,1074,216,4,101.34,0.22,Abuja,Card,2024-07-01
10742,1412,265,1,198.41,0.27,Lagos,,2023-08-14
10743,1375,205,3,473.55,0.0,Kano,POS,2024-09-24
10744,1419,257,8,,0.28,Kano,Card,2024-06-04
10745,1728,268,8,335.84,0.15,Kano,Transfer,2023-12-05
10746,1276,355,8,371.37,0.21,,,2023-12-01
10747,1760,261,6,226.82,0.26,Lagos,POS,2023-06-30
10748,1675,368,6,469.08,0.14,Abuja,Transfer,2024-06-16
10749,1393,396,5,369.65,0.25,Kano,Transfer,2023-09-29
10750,1868,281,9,231.67,0.05,Lagos,,2023-07-13
10751,1456,368,4,286.82,0.05,,Cash,2024-06-21
10752,1919,376,7,347.84,0.2,,POS,2024-04-25
10753,1191,376,1,298.13,0.26,Lagos,,2023-04-08
10754,1738,270,9,439.96,0.27,Abuja,Cash,2024-03-05
10755,1688,330,7,181.66,0.19,Lagos,,2024-05-26
10756,1098,209,9,153.44,0.16,Lagos,,2023-11-23
10757,1547,297,7,110.85,0.1,Port Harcourt,Transfer,2024-07-31
10758,1977,288,2,23.7,0.29,,,2024-02-20
10759,1998,234,6,26.29,0.1,Abuja,Cash,2023-04-21
10760,1095,201,4,435.68,0.22,Port Harcourt,Transfer,2023-07-31
10761,1663,323,3,340.8,0.16,Lagos,Cash,2024-11-13
10762,1662,223,2,331.96,0.18,,Cash,2024-07-24
10763,1189,273,6,309.25,0.12,Port Harcourt,Transfer,2023-01-30
10764,1735,365,8,425.36,0.29,Port Harcourt,Cash,2023-09-24
10765,1036,221,6,242.73,0.17,Abuja,Card,2024-10-27
10766,1779,353,9,435.85,0.28,Lagos,,2023-12-16
10767,1368,370,5,182.93,0.0,Abuja,Transfer,2024-05-28
10768,1694,382,2,463.72,0.17,Port Harcourt,Transfer,2024-11-11
10769,1524,238,8,350.84,0.22,Port Harcourt,Card,2023-08-02
10770,1278,356,9,132.3,0.22,Abuja,Card,2023-09-08
10771,1216,219,4,284.22,0.27,Port Harcourt,Card,2024-06-26
10772,1866,240,6,268.85,0.0,Kano,Card,2023-11-15
10773,1872,381,8,73.26,0.0,,POS,2023-07-02
10774,1797,347,9,297.67,0.14,Lagos,Transfer,2023-07-08
10775,1272,307,5,160.82,0.01,,Cash,2024-12-25
10776,1880,346,6,30.91,0.29,Lagos,Transfer,2023-05-07
10777,1061,283,4,474.58,0.07,Port Harcourt,Transfer,2023-10-23
10778,1595,310,5,322.54,0.14,Abuja,Transfer,2023-01-23
10779,1879,265,7,439.07,0.02,Abuja,Card,2024-06-13
10780,1728,357,9,339.65,0.16,Port Harcourt,Card,2023-03-20
10781,1341,252,6,181.71,0.11,Lagos,POS,2024-06-29
10782,1396,233,6,258.78,0.01,Port Harcourt,Transfer,2024-04-14
10783,1698,349,8,339.49,0.1,Lagos,,2024-09-10
10784,1018,266,4,480.32,0.12,Port Harcourt,POS,2023-11-01
10785,1176,333,3,130.57,0.3,Port Harcourt,Card,2024-03-23
10786,1611,226,7,438.11,0.06,Port Harcourt,Transfer,2023-07-18
10787,1395,209,5,462.42,0.16,Abuja,Card,2023-07-10
10788,1444,272,2,336.86,0.3,Lagos,Cash,2023-08-20
10789,1232,295,2,465.98,0.24,Port Harcourt,Card,2024-07-27
10790,1914,247,6,201.95,0.3,,Card,2024-07-07
10791,1075,269,8,476.74,0.29,,POS,2023-01-24
10792,1264,386,1,352.88,0.15,Abuja,Cash,2024-11-05
10793,1454,299,6,25.79,0.21,Kano,,2024-04-05
10794,1795,258,2,453.9,0.03,Abuja,,2023-07-02
10795,1717,201,2,244.81,0.13,Kano,,2024-03-08
10796,1734,356,7,232.86,0.24,Abuja,Transfer,2024-08-29
10797,1383,395,1,285.4,0.15,,,2023-03-24
10798,1563,264,6,78.95,0.21,Port Harcourt,Transfer,2023-04-03
10799,1850,282,7,237.24,0.22,Lagos,Card,2023-10-05
10800,1505,353,8,416.41,0.08,Port Harcourt,,2024-09-08
10801,1366,209,7,12.66,0.26,,POS,2023-03-26
10802,1143,252,6,140.09,0.14,Lagos,Cash,2024-07-26
10803,1884,278,9,6.22,0.06,Kano,Cash,2023-07-27
10804,1068,258,3,210.78,0.26,Kano,Card,2024-10-31
10805,1098,349,6,365.52,0.13,,Cash,2024-08-03
10806,1395,378,4,400.39,0.23,Lagos,Cash,2024-03-19
10807,1024,247,2,472.87,0.16,Port Harcourt,Card,2024-01-05
10808,1947,348,1,306.21,0.11,,Card,2024-10-12
10809,1890,322,1,131.04,0.24,Kano,Card,2024-04-20
10810,1468,221,3,462.45,0.18,,POS,2024-05-18
10811,1483,299,4,388.78,0.12,Port Harcourt,Card,2023-08-19
10812,1564,297,2,289.34,0.03,Abuja,Card,2023-12-26
10813,1150,357,1,349.34,0.27,Abuja,Card,2024-07-16
10814,1143,224,4,462.54,0.01,Port Harcourt,,2023-01-19
10815,1568,227,7,357.64,0.26,Lagos,,2024-11-20
10816,1038,392,6,187.35,0.11,,POS,2023-07-28
10817,1108,312,6,357.95,0.19,Port Harcourt,POS,2023-05-11
10818,1692,244,9,24.94,0.28,Abuja,Cash,2024-01-19
10819,1041,267,2,196.28,0.05,Kano,,2023-04-02
10820,1185,206,4,206.13,0.17,Port Harcourt,POS,2024-06-26
10821,1934,248,5,87.58,0.23,Port Harcourt,POS,2023-12-28
10822,1397,336,1,16.43,0.23,Port Harcourt,Cash,2023-05-04
10823,1222,363,8,71.02,0.16,Abuja,Card,2024-10-09
10824,1633,282,8,329.04,0.19,Abuja,Transfer,2023-09-30
10825,1132,328,6,402.13,0.23,Port Harcourt,Cash,2023-12-21
10826,1162,337,5,494.16,0.25,Port Harcourt,Transfer,2023-04-10
10827,1214,363,8,176.45,0.23,Lagos,Cash,2024-09-07
10828,1732,272,3,301.69,0.11,Kano,Cash,2023-10-28
10829,1234,245,3,468.89,0.3,,Card,2024-08-31
10830,1842,305,2,87.69,0.13,,POS,2023-07-22
10831,1657,359,5,360.23,0.01,,,2023-01-21
10832,1750,231,3,378.71,0.11,Abuja,Cash,2023-07-17
10833,1587,205,3,49.04,0.04,Abuja,Card,2023-04-22
10834,1008,375,6,431.32,0.04,Lagos,Transfer,2023-05-29
10835,1073,365,8,407.49,0.08,Abuja,POS,2024-01-16
10836,1953,344,2,21.53,0.02,Port Harcourt,Cash,2023-07-02
10837,1491,273,4,50.09,0.21,Kano,Transfer,2023-12-03
10838,1912,313,7,29.32,0.02,Kano,Cash,2023-12-04
10839,1252,226,1,170.7,0.06,Kano,,2023-10-27
10840,1229,253,1,257.1,0.03,Kano,,2024-08-23
10841,1518,377,7,268.51,0.02,,POS,2023-08-10
10842,1173,362,7,137.5,0.08,,Transfer,2024-02-13
10843,1652,284,1,456.24,0.17,Port Harcourt,,2024-11-19
10844,1167,326,1,187.29,0.29,Lagos,Card,2023-04-28
10845,1169,352,4,27.55,0.26,Abuja,POS,2023-06-23
